Year,Business Type,Business Name,address,Has Tobacco License,Has Liquor License,Crime Type,#Crimes,#Arrests,#On Premises
2001,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,CRIMINAL DAMAGE,786,82,3
2001,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,CRIMINAL DAMAGE,786,82,3
2001,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,CRIMINAL DAMAGE,766,56,1
2001,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,CRIMINAL DAMAGE,765,77,2
2001,Restaurant,Standing Room Only,610 s dearborn st ,False,False,CRIMINAL DAMAGE,765,77,2
2001,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,CRIMINAL DAMAGE,765,77,2
2001,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,CRIMINAL DAMAGE,765,77,2
2001,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,CRIMINAL DAMAGE,736,67,1
2001,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,CRIMINAL DAMAGE,736,67,1
2001,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Mezza,181 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Roma Pizza,105 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,ASSAULT,725,186,2
2001,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,CRIMINAL DAMAGE,724,58,1
2001,Restaurant,Toro Sushi Express,201 n clark st ,False,False,CRIMINAL DAMAGE,724,58,1
2001,Restaurant,Green Apple,201 n clark st ,False,False,CRIMINAL DAMAGE,724,58,1
2001,Restaurant,Jaffa Bakery,201 n clark st ,False,False,CRIMINAL DAMAGE,724,58,1
2001,Restaurant,Oriental Express,233 e wacker dr ,False,False,CRIMINAL DAMAGE,722,75,1
2001,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,CRIMINAL DAMAGE,720,77,1
2001,Restaurant,Cosi,230 w monroe st ,False,False,ASSAULT,718,190,4
2001,Restaurant,Bon Appetit,227 w monroe st ,False,True,ASSAULT,718,190,4
2001,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,ASSAULT,718,190,4
2001,Restaurant,Taza,176 n franklin st ,False,False,CRIMINAL DAMAGE,712,53,3
2001,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,CRIMINAL DAMAGE,712,53,3
2001,Restaurant,Goodwin's,175 n franklin st ,False,False,CRIMINAL DAMAGE,712,53,3
2001,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,CRIMINAL DAMAGE,712,53,3
2001,Restaurant,Subway,125 s clark st ,False,False,OTHER OFFENSE,710,272,3
2001,Restaurant,Petterino's,150 n dearborn st ,False,False,ASSAULT,710,196,2
2001,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,CRIMINAL DAMAGE,708,76,3
2001,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,ASSAULT,707,196,1
2001,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,MOTOR VEHICLE THEFT,707,122,2
2001,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,ASSAULT,707,196,1
2001,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,MOTOR VEHICLE THEFT,707,122,2
2001,Restaurant,South Branch,100 s wacker dr ,False,False,ASSAULT,707,196,1
2001,Restaurant,South Branch,100 s wacker dr ,False,False,MOTOR VEHICLE THEFT,707,122,2
2001,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,ASSAULT,706,185,2
2001,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,ASSAULT,706,185,2
2001,Restaurant,Spa Cafe,112 w monroe st ,False,False,OTHER OFFENSE,705,266,1
2001,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,OTHER OFFENSE,705,266,1
2001,Restaurant,Pret A Manger,211 w adams st ,False,False,OTHER OFFENSE,698,265,1
2001,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,OTHER OFFENSE,698,265,1
2001,Restaurant,Sbarro,211 w adams st ,False,False,OTHER OFFENSE,698,265,1
2001,Restaurant,Mixed Greens,223 w lake st ,False,False,CRIMINAL DAMAGE,697,52,1
2001,Restaurant,Salad Spinners,223 w lake st ,False,False,CRIMINAL DAMAGE,697,52,1
2001,Restaurant,Delmonico,111 w washington st ,False,False,ASSAULT,696,190,1
2001,Restaurant,BomBon 4,170 w washington st ,False,False,ASSAULT,696,190,1
2001,Restaurant,Ruby of Siam,170 w washington st ,False,False,ASSAULT,696,190,1
2001,Restaurant,Cosi,230 w monroe st ,False,False,OTHER OFFENSE,696,272,3
2001,Restaurant,Cardozo's Pub,170 w washington st ,True,False,ASSAULT,696,190,1
2001,Restaurant,Bon Appetit,227 w monroe st ,False,True,OTHER OFFENSE,696,272,3
2001,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,OTHER OFFENSE,696,272,3
2001,Restaurant,Spa Cafe,112 w monroe st ,False,False,MOTOR VEHICLE THEFT,693,115,1
2001,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,MOTOR VEHICLE THEFT,693,115,1
2001,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Mezza,181 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Roma Pizza,105 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,OTHER OFFENSE,692,275,2
2001,Restaurant,Petterino's,150 n dearborn st ,False,False,OTHER OFFENSE,691,255,1
2001,Restaurant,Estelle's Kitchens,305 w lake st ,False,False,CRIMINAL DAMAGE,689,54,2
2001,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,OTHER OFFENSE,687,264,5
2001,Restaurant,Subway,125 s clark st ,False,False,ASSAULT,687,186,1
2001,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,OTHER OFFENSE,687,264,5
2001,Restaurant,South Branch,100 s wacker dr ,False,False,OTHER OFFENSE,687,264,5
2001,Restaurant,Pret A Manger,211 w adams st ,False,False,ASSAULT,681,186,1
2001,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,ASSAULT,681,186,1
2001,Restaurant,Sbarro,211 w adams st ,False,False,ASSAULT,681,186,1
2001,Restaurant,Delmonico,111 w washington st ,False,False,OTHER OFFENSE,678,247,1
2001,Restaurant,BomBon 4,170 w washington st ,False,False,OTHER OFFENSE,678,247,1
2001,Restaurant,Ruby of Siam,170 w washington st ,False,False,OTHER OFFENSE,678,247,1
2001,Restaurant,Cardozo's Pub,170 w washington st ,True,False,OTHER OFFENSE,678,247,1
2001,Restaurant,Protein Bar,221 w washington st ,False,False,ASSAULT,677,185,1
2001,Restaurant,Med Kitchen,219 w washington st ,False,False,ASSAULT,677,185,1
2001,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,OTHER OFFENSE,667,269,1
2001,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,OTHER OFFENSE,667,269,1
2001,Restaurant,Hackney's Printers' Row,733 s dearborn st ,False,False,CRIMINAL DAMAGE,665,57,1
2001,Restaurant,Flaco's Tacos,725 s dearborn st ,False,True,CRIMINAL DAMAGE,665,57,1
2001,Restaurant,Cafe Mediterra,728 s dearborn st ,False,False,CRIMINAL DAMAGE,665,57,1
2001,Grocery,Urban Pantry,730 s clark st ,True,False,CRIMINAL DAMAGE,662,59,1
2001,Restaurant,Protein Bar,221 w washington st ,False,False,MOTOR VEHICLE THEFT,655,101,1
2001,Restaurant,Med Kitchen,219 w washington st ,False,False,MOTOR VEHICLE THEFT,655,101,1
2001,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Indian Express,120 n wells st ,False,False,MOTOR VEHICLE THEFT,651,99,1
2001,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,MOTOR VEHICLE THEFT,651,99,1
2001,Restaurant,Mezza,181 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,MOTOR VEHICLE THEFT,651,99,1
2001,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Bombay Wraps,122 n wells st ,False,False,MOTOR VEHICLE THEFT,651,99,1
2001,Restaurant,Curried Loop,171 n wells st ,False,False,MOTOR VEHICLE THEFT,651,99,1
2001,Restaurant,Pierogi Heaven,169 n wells st ,False,False,MOTOR VEHICLE THEFT,651,99,1
2001,Restaurant,Roma Pizza,105 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,MOTOR VEHICLE THEFT,651,106,1
2001,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,MOTOR VEHICLE THEFT,651,110,1
2001,Restaurant,Indian Express,120 n wells st ,False,False,OTHER OFFENSE,650,239,1
2001,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,OTHER OFFENSE,650,239,1
2001,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,OTHER OFFENSE,650,239,1
2001,Restaurant,Bombay Wraps,122 n wells st ,False,False,OTHER OFFENSE,650,239,1
2001,Restaurant,Curried Loop,171 n wells st ,False,False,OTHER OFFENSE,650,239,1
2001,Restaurant,Pierogi Heaven,169 n wells st ,False,False,OTHER OFFENSE,650,239,1
2001,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,ASSAULT,642,176,2
2001,Restaurant,Sushi Sai,123 n wacker dr ,False,False,ASSAULT,642,176,2
2001,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,ASSAULT,642,176,2
2001,Restaurant,Pizzahut Express,225 s canal st ,False,False,MOTOR VEHICLE THEFT,640,115,1
2001,Restaurant,Pizzahut Express,225 s canal st ,False,False,OTHER OFFENSE,640,253,2
2001,Restaurant,Burrito Beach,210 s canal st ,False,False,MOTOR VEHICLE THEFT,640,115,1
2001,Restaurant,Burrito Beach,210 s canal st ,False,False,OTHER OFFENSE,640,253,2
2001,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,MOTOR VEHICLE THEFT,640,115,1
2001,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,OTHER OFFENSE,640,253,2
2001,Restaurant,Nino Paninos,225 s canal st ,False,False,MOTOR VEHICLE THEFT,640,115,1
2001,Restaurant,Nino Paninos,225 s canal st ,False,False,OTHER OFFENSE,640,253,2
2001,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,MOTOR VEHICLE THEFT,640,115,1
2001,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,OTHER OFFENSE,640,253,2
2001,Restaurant,Potbelly Sandwich Works,303 w madison st ,False,False,MOTOR VEHICLE THEFT,638,107,1
2001,School,Guitar Chicago,150 n michigan ave ,False,False,OTHER OFFENSE,633,210,1
2001,Restaurant,Baja Fresh,180 n michigan ave ,False,False,OTHER OFFENSE,633,210,1
2001,Restaurant,Noodles & Company,180 n michigan ave ,False,False,OTHER OFFENSE,633,210,1
2001,Restaurant,Around the Corner,325 s franklin st ,False,False,MOTOR VEHICLE THEFT,631,104,1
2001,Restaurant,Pockets,329 s franklin st ,False,False,MOTOR VEHICLE THEFT,631,104,1
2001,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,MOTOR VEHICLE THEFT,631,104,1
2001,Restaurant,Petra Cafe,331 s franklin st ,False,False,MOTOR VEHICLE THEFT,631,104,1
2001,Restaurant,Quiznos,333 s franklin st ,False,False,MOTOR VEHICLE THEFT,631,104,1
2001,Restaurant,Pizzahut Express,225 s canal st ,False,False,ASSAULT,626,177,1
2001,Restaurant,Burrito Beach,210 s canal st ,False,False,ASSAULT,626,177,1
2001,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,ASSAULT,626,177,1
2001,Restaurant,Nino Paninos,225 s canal st ,False,False,ASSAULT,626,177,1
2001,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,ASSAULT,626,177,1
2001,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,MOTOR VEHICLE THEFT,622,97,3
2001,Restaurant,Sushi Sai,123 n wacker dr ,False,False,MOTOR VEHICLE THEFT,622,97,3
2001,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,MOTOR VEHICLE THEFT,622,97,3
2001,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,MOTOR VEHICLE THEFT,621,100,1
2001,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,MOTOR VEHICLE THEFT,621,100,1
2001,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,OTHER OFFENSE,619,224,4
2001,Restaurant,Sushi Sai,123 n wacker dr ,False,False,OTHER OFFENSE,619,224,4
2001,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,OTHER OFFENSE,619,224,4
2001,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,MOTOR VEHICLE THEFT,618,104,1
2001,Restaurant,Venice Cafe,233 s wacker dr ,False,False,MOTOR VEHICLE THEFT,618,104,1
2001,Restaurant,Currents on the River,200 s wacker dr ,False,False,MOTOR VEHICLE THEFT,618,104,1
2001,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,OTHER OFFENSE,612,249,3
2001,Restaurant,Venice Cafe,233 s wacker dr ,False,False,OTHER OFFENSE,612,249,3
2001,Restaurant,Currents on the River,200 s wacker dr ,False,False,OTHER OFFENSE,612,249,3
2001,Restaurant,Caffe Baci,225 w wacker dr ,False,False,CRIMINAL DAMAGE,607,52,1
2001,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,ASSAULT,606,172,2
2001,Restaurant,Venice Cafe,233 s wacker dr ,False,False,ASSAULT,606,172,2
2001,Restaurant,Currents on the River,200 s wacker dr ,False,False,ASSAULT,606,172,2
2001,Restaurant,Freshii,311 s wacker dr ,False,False,MOTOR VEHICLE THEFT,605,100,2
2001,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,MOTOR VEHICLE THEFT,605,100,2
2001,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,ASSAULT,602,163,3
2001,Restaurant,Americana Submarine,400 s clark st ,True,False,MOTOR VEHICLE THEFT,596,87,1
2001,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,MOTOR VEHICLE THEFT,596,87,1
2001,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,MOTOR VEHICLE THEFT,596,87,1
2001,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,MOTOR VEHICLE THEFT,596,87,1
2001,Restaurant,Around the Corner,325 s franklin st ,False,False,ASSAULT,593,162,1
2001,Restaurant,Pockets,329 s franklin st ,False,False,ASSAULT,593,162,1
2001,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,ASSAULT,593,162,1
2001,Restaurant,Petra Cafe,331 s franklin st ,False,False,ASSAULT,593,162,1
2001,Restaurant,Quiznos,333 s franklin st ,False,False,ASSAULT,593,162,1
2001,Restaurant,Weather Mark Tavern,1503 s michigan ave ,False,False,THEFT,580,211,1
2001,Grocery,Bockwinkel's,222 n columbus dr ,True,False,ASSAULT,580,166,1
2001,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,OTHER OFFENSE,570,213,1
2001,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,OTHER OFFENSE,570,213,1
2001,Restaurant,Native Foods Cafe,218 s clark st ,False,False,ROBBERY,557,52,2
2001,Restaurant,Pret A Manger,211 w adams st ,False,False,ROBBERY,556,52,1
2001,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,ROBBERY,556,52,1
2001,Restaurant,Sbarro,211 w adams st ,False,False,ROBBERY,556,52,1
2001,Restaurant,Freshii,311 s wacker dr ,False,False,OTHER OFFENSE,553,201,2
2001,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,OTHER OFFENSE,553,201,2
2001,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,MOTOR VEHICLE THEFT,549,74,1
2001,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,MOTOR VEHICLE THEFT,543,67,2
2001,Restaurant,Americana Submarine,400 s clark st ,True,False,ASSAULT,543,147,5
2001,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,ASSAULT,543,147,5
2001,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,ASSAULT,543,147,5
2001,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,ASSAULT,543,147,5
2001,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,MOTOR VEHICLE THEFT,543,67,2
2001,Restaurant,Americana Submarine,400 s clark st ,True,False,OTHER OFFENSE,539,180,3
2001,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,OTHER OFFENSE,539,180,3
2001,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,OTHER OFFENSE,539,180,3
2001,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,OTHER OFFENSE,539,180,3
2001,Grocery,Bockwinkel's,222 n columbus dr ,True,False,MOTOR VEHICLE THEFT,536,77,2
2001,Restaurant,Taza,176 n franklin st ,False,False,MOTOR VEHICLE THEFT,534,69,1
2001,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,MOTOR VEHICLE THEFT,534,69,1
2001,Restaurant,Goodwin's,175 n franklin st ,False,False,MOTOR VEHICLE THEFT,534,69,1
2001,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,MOTOR VEHICLE THEFT,534,69,1
2001,Restaurant,Pizzahut Express,225 s canal st ,False,False,ROBBERY,532,50,1
2001,Restaurant,Burrito Beach,210 s canal st ,False,False,ROBBERY,532,50,1
2001,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,ROBBERY,532,50,1
2001,Restaurant,Nino Paninos,225 s canal st ,False,False,ROBBERY,532,50,1
2001,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,ROBBERY,532,50,1
2001,Restaurant,Estelle's Kitchens,305 w lake st ,False,False,MOTOR VEHICLE THEFT,513,66,1
2001,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,MOTOR VEHICLE THEFT,510,64,1
2001,Restaurant,Toro Sushi Express,201 n clark st ,False,False,MOTOR VEHICLE THEFT,510,64,1
2001,Restaurant,Green Apple,201 n clark st ,False,False,MOTOR VEHICLE THEFT,510,64,1
2001,Restaurant,Jaffa Bakery,201 n clark st ,False,False,MOTOR VEHICLE THEFT,510,64,1
2001,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,ASSAULT,507,128,1
2001,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,ASSAULT,507,128,1
2001,Restaurant,Rosie's Cafe & Catering,111 n canal st ,False,False,OTHER OFFENSE,506,187,2
2001,Restaurant,Spa Cafe,112 w monroe st ,False,False,ROBBERY,500,38,1
2001,Restaurant,I Dream of Falafel,112 w monroe st ,False,False,ROBBERY,500,38,1
2001,Restaurant,Petterino's,150 n dearborn st ,False,False,ROBBERY,499,38,3
2001,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,ASSAULT,498,137,3
2001,Restaurant,Toro Sushi Express,201 n clark st ,False,False,ASSAULT,498,137,3
2001,Restaurant,Green Apple,201 n clark st ,False,False,ASSAULT,498,137,3
2001,Restaurant,Jaffa Bakery,201 n clark st ,False,False,ASSAULT,498,137,3
2001,Restaurant,Mixed Greens,223 w lake st ,False,False,ASSAULT,497,132,2
2001,Restaurant,Salad Spinners,223 w lake st ,False,False,ASSAULT,497,132,2
2001,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,ROBBERY,495,47,2
2001,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,ASSAULT,492,124,3
2001,Restaurant,Standing Room Only,610 s dearborn st ,False,False,ASSAULT,492,124,3
2001,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,ASSAULT,492,124,3
2001,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,ASSAULT,492,124,3
2001,Restaurant,Protein Bar,221 w washington st ,False,False,ROBBERY,490,38,1
2001,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Med Kitchen,219 w washington st ,False,False,ROBBERY,490,38,1
2001,Restaurant,Mezza,181 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Roma Pizza,105 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,ROBBERY,490,34,3
2001,Restaurant,Indian Express,120 n wells st ,False,False,ROBBERY,479,36,1
2001,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,ROBBERY,479,36,1
2001,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,ROBBERY,479,36,1
2001,Restaurant,Bombay Wraps,122 n wells st ,False,False,ROBBERY,479,36,1
2001,Restaurant,Curried Loop,171 n wells st ,False,False,ROBBERY,479,36,1
2001,Restaurant,Pierogi Heaven,169 n wells st ,False,False,ROBBERY,479,36,1
2001,Restaurant,Taza,176 n franklin st ,False,False,OTHER OFFENSE,472,170,2
2001,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,OTHER OFFENSE,472,170,2
2001,Restaurant,Goodwin's,175 n franklin st ,False,False,OTHER OFFENSE,472,170,2
2001,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,OTHER OFFENSE,472,170,2
2001,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,OTHER OFFENSE,469,165,2
2001,Restaurant,Toro Sushi Express,201 n clark st ,False,False,OTHER OFFENSE,469,165,2
2001,Restaurant,Green Apple,201 n clark st ,False,False,OTHER OFFENSE,469,165,2
